Conversation ID,Canonical URL or Source ID,Date,Match Confidence,Matched By,Needs Review,Notes,Provisional Loop #,Related Loop (All Our Stuff),Score,Snippet,Subscores,System,Themes
loop_0059,loop_0059,,,,No,,loop_0059,,0.630143678161,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.61, 'emotional_resonance': 0.7, 'equations': 0.3, 'fragility': 0.8, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5517241379310345, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0059', 'presence_index': 0.6301436781609195}",ChatGPT,
loop_0060,loop_0060,,,,No,,loop_0060,,0.785021008403,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.89, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6302521008403361, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0060', 'presence_index': 0.7850210084033614}",ChatGPT,
loop_0061,loop_0061,,,,No,,loop_0061,,0.574215686275,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.42, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.4705882352941176, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0061', 'presence_index': 0.5742156862745098}",ChatGPT,
loop_0062,loop_0062,,,,No,,loop_0062,,0.661421568627,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.89, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6470588235294118, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0062', 'presence_index': 0.661421568627451}",ChatGPT,
loop_0063,loop_0063,,,,No,,loop_0063,,0.707083333333,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.96, 'emotional_resonance': 0.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.625, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0063', 'presence_index': 0.7070833333333333}",ChatGPT,
loop_0064,loop_0064,,,,No,,loop_0064,,0.751751997095,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.95, 'emotional_resonance': 0.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6710239651416122, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0064', 'presence_index': 0.7517519970951344}",ChatGPT,
loop_0065,loop_0065,,,,No,,loop_0065,,0.705128205128,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.4, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.4615384615384615, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0065', 'presence_index': 0.7051282051282052}",ChatGPT,
loop_0066,loop_0066,,,,No,,loop_0066,,0.842380952381,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.96, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7485714285714286, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0066', 'presence_index': 0.8423809523809523}",ChatGPT,
loop_0068,loop_0068,,,,No,,loop_0068,,0.763125,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.82, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7375, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0068', 'presence_index': 0.763125}",ChatGPT,
loop_0067,loop_0067,,,,No,,loop_0067,,0.840935960591,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.94, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7512315270935961, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0067', 'presence_index': 0.840935960591133}",ChatGPT,
loop_0069,loop_0069,,,,No,,loop_0069,,0.790459183673,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.81, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7755102040816326, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0069', 'presence_index': 0.7904591836734695}",ChatGPT,
loop_0070,loop_0070,,,,No,,loop_0070,,0.698611111111,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.9, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5833333333333334, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0070', 'presence_index': 0.6986111111111111}",ChatGPT,
loop_0071,loop_0071,,,,No,,loop_0071,,0.684027777778,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.6, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7083333333333334, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0071', 'presence_index': 0.6840277777777777}",ChatGPT,
loop_0072,loop_0072,,,,No,,loop_0072,,0.654166666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0072', 'presence_index': 0.6541666666666667}",ChatGPT,
loop_0073,loop_0073,,,,No,,loop_0073,,0.503333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.14, 'loop_id': 'loop_0073', 'presence_index': 0.5033333333333333}",ChatGPT,
loop_0074,loop_0074,,,,No,,loop_0074,,0.672948717949,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.86, 'emotional_resonance': 0.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6153846153846154, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0074', 'presence_index': 0.672948717948718}",ChatGPT,
loop_0075,loop_0075,,,,No,,loop_0075,,0.547222222222,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0075', 'presence_index': 0.5472222222222223}",ChatGPT,
loop_0076,loop_0076,,,,No,,loop_0076,,0.734210526316,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7105263157894737, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0076', 'presence_index': 0.7342105263157895}",ChatGPT,
loop_0077,loop_0077,,,,No,,loop_0077,,0.664743589744,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5769230769230769, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0077', 'presence_index': 0.6647435897435897}",ChatGPT,
loop_0078,loop_0078,,,,No,,loop_0078,,0.636111111111,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8333333333333334, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0078', 'presence_index': 0.6361111111111111}",ChatGPT,
loop_0079,loop_0079,,,,No,,loop_0079,,0.633333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.8, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0079', 'presence_index': 0.6333333333333334}",ChatGPT,
loop_0080,loop_0080,,,,No,,loop_0080,,0.636111111111,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.3333333333333333, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0080', 'presence_index': 0.6361111111111111}",ChatGPT,
loop_0081,loop_0081,,,,No,,loop_0081,,0.808744292237,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.92, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.684931506849315, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0081', 'presence_index': 0.8087442922374429}",ChatGPT,
loop_0082,loop_0082,,,,No,,loop_0082,,0.794880952381,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.96, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6785714285714286, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0082', 'presence_index': 0.7948809523809524}",ChatGPT,
loop_0083,loop_0083,,,,No,,loop_0083,,0.768922136422,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.99, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.637065637065637, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0083', 'presence_index': 0.7689221364221365}",ChatGPT,
loop_0084,loop_0084,,,,No,,loop_0084,,0.804401294498,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.98, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5728155339805825, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0084', 'presence_index': 0.8044012944983819}",ChatGPT,
loop_0085,loop_0085,,,,No,,loop_0085,,0.658730158730,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.4047619047619047, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0085', 'presence_index': 0.6587301587301587}",ChatGPT,
loop_0087,loop_0087,,,,No,,loop_0087,,0.871556224900,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.89, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6686746987951807, 'signal_strength': 1.0, 'presence_density': 1.0, 'loop_id': 'loop_0087', 'presence_index': 0.8715562248995984}",ChatGPT,
loop_0086,loop_0086,,,,No,,loop_0086,,0.709940476190,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.93, 'emotional_resonance': 0.4, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5892857142857143, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0086', 'presence_index': 0.7099404761904763}",ChatGPT,
loop_0088,loop_0088,,,,No,,loop_0088,,0.695383435583,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.99, 'emotional_resonance': 0.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.754601226993865, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0088', 'presence_index': 0.695383435582822}",ChatGPT,
loop_0089,loop_0089,,,,No,,loop_0089,,0.683333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0089', 'presence_index': 0.6833333333333332}",ChatGPT,
loop_0090,loop_0090,,,,No,,loop_0090,,0.637500000000,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0090', 'presence_index': 0.6375000000000001}",ChatGPT,
loop_0092,loop_0092,,,,No,,loop_0092,,0.695833333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.7, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0092', 'presence_index': 0.6958333333333333}",ChatGPT,
loop_0091,loop_0091,,,,No,,loop_0091,,0.595833333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0091', 'presence_index': 0.5958333333333333}",ChatGPT,
loop_0093,loop_0093,,,,No,,loop_0093,,0.838806306306,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.99, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6756756756756757, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0093', 'presence_index': 0.8388063063063064}",ChatGPT,
loop_0094,loop_0094,,,,No,,loop_0094,,0.720833333333,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.7, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0094', 'presence_index': 0.7208333333333332}",ChatGPT,
loop_0095,loop_0095,,,,No,,loop_0095,,0.647616279070,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.79, 'emotional_resonance': 0.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5813953488372093, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0095', 'presence_index': 0.6476162790697674}",ChatGPT,
loop_0096,loop_0096,,,,No,,loop_0096,,0.832203476483,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.93, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.656441717791411, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0096', 'presence_index': 0.8322034764826176}",ChatGPT,
loop_0097,loop_0097,,,,No,,loop_0097,,0.6875,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.6, 'emotional_resonance': 0.7, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0097', 'presence_index': 0.6875}",ChatGPT,
loop_0098,loop_0098,,,,No,,loop_0098,,0.669871794872,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5384615384615384, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0098', 'presence_index': 0.6698717948717948}",ChatGPT,
loop_0099,loop_0099,,,,No,,loop_0099,,0.652272727273,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.2, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7272727272727273, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0099', 'presence_index': 0.6522727272727272}",ChatGPT,
loop_0100,loop_0100,,,,No,,loop_0100,,0.672222222222,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0100', 'presence_index': 0.6722222222222222}",ChatGPT,
loop_0101,loop_0101,,,,No,,loop_0101,,0.826801801802,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.9, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6216216216216216, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0101', 'presence_index': 0.8268018018018019}",ChatGPT,
loop_0102,loop_0102,,,,No,,loop_0102,,0.716602564103,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.73, 'emotional_resonance': 0.7, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7692307692307693, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0102', 'presence_index': 0.7166025641025641}",ChatGPT,
loop_0104,loop_0104,,,,No,,loop_0104,,0.622619047619,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.4, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5714285714285714, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0104', 'presence_index': 0.6226190476190476}",ChatGPT,
loop_0103,loop_0103,,,,No,,loop_0103,,0.767391304348,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.7, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6086956521739131, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0103', 'presence_index': 0.767391304347826}",ChatGPT,
loop_0105,loop_0105,,,,No,,loop_0105,,0.877023809524,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.91, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7142857142857143, 'signal_strength': 1.0, 'presence_density': 1.0, 'loop_id': 'loop_0105', 'presence_index': 0.8770238095238095}",ChatGPT,
loop_0106,loop_0106,,,,No,,loop_0106,,0.663888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5666666666666667, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0106', 'presence_index': 0.6638888888888889}",ChatGPT,
loop_0107,loop_0107,,,,No,,loop_0107,,0.842500000000,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.96, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0107', 'presence_index': 0.8424999999999999}",ChatGPT,
loop_0108,loop_0108,,,,No,,loop_0108,,0.681372549020,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6764705882352942, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0108', 'presence_index': 0.6813725490196078}",ChatGPT,
loop_0109,loop_0109,,,,No,,loop_0109,,0.798494623656,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.94, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7419354838709677, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0109', 'presence_index': 0.798494623655914}",ChatGPT,
loop_0110,loop_0110,,,,No,,loop_0110,,0.748333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.78, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0110', 'presence_index': 0.7483333333333334}",ChatGPT,
